Entity,Code,Year,Geo Biomass Other - TWh (zero filled),Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled)
Non-OECD (BP),,1998,29.586843,89.68086,0.059404723,4.630449,3555.37,822.5694,9836.243,13867.019,15089.412
Non-OECD (BP),,1999,34.52765,89.50751,0.06859222,6.3246837,3575.2349,870.30115,10125.744,14098.251,15423.217
Non-OECD (BP),,2000,39.21229,78.11726,0.13197778,7.8644013,3700.5835,938.8825,10518.855,14521.345,15933.603
Non-OECD (BP),,2001,41.591484,70.661224,0.18962528,10.613382,3775.6794,975.6302,10955.247,15103.5205,16348.164
Non-OECD (BP),,2002,43.616936,89.65357,0.25565165,11.4056635,3822.6804,1022.9241,11352.793,16032.142,16735.17
Non-OECD (BP),,2003,47.146294,89.310616,0.33067888,13.567767,3857.4443,1090.356,11866.962,18275.348,17348.738
Non-OECD (BP),,2004,50.69905,98.544876,0.39623943,22.764387,4302.764,1113.7433,12629.286,20397.598,18563.16
Non-OECD (BP),,2005,54.292282,107.00011,0.46643695,27.115597,4512.9644,1116.87,13204.67,22802.117,18932.44
Non-OECD (BP),,2006,61.04571,104.72666,0.6110256,43.243458,4732.9443,1148.9841,13892.704,24588.223,19641.86
Non-OECD (BP),,2007,70.04063,135.23058,0.88107806,56.905556,4947.583,1170.1276,14514.652,26537.053,20419.488
Non-OECD (BP),,2008,81.582054,178.96577,1.1367239,88.53872,5264.555,1194.4037,14993.322,27325.156,21003.283
Non-OECD (BP),,2009,94.9777,199.60274,1.7280947,136.71379,5264.522,1181.6527,14832.885,28137.191,21370.943
Non-OECD (BP),,2010,113.13499,219.8558,3.7136974,213.4294,5636.613,1241.6497,16060.0205,29220.145,22712.086
Non-OECD (BP),,2011,121.12756,216.00899,12.919036,300.88684,5672.2666,1308.6351,16870.855,31485.734,23464.502
Non-OECD (BP),,2012,132.05638,223.43443,25.362442,403.014,6033.7256,1338.4347,17362.133,32163.969,24365.678
Non-OECD (BP),,2013,148.61955,268.0869,48.923397,522.3491,6347.811,1345.8219,17568.893,32722.172,25016.732
Non-OECD (BP),,2014,170.96185,301.3228,103.386604,614.5442,6640.404,1437.2672,18037.543,33234.938,25598.27
Non-OECD (BP),,2015,191.84166,320.8085,163.17752,732.2207,6614.2456,1552.7522,18533.498,32880.92,26187.627
Non-OECD (BP),,2016,198.78886,329.53247,265.2236,948.09717,6861.6504,1645.8365,18999.46,32961.824,26832.389
Non-OECD (BP),,2017,221.45059,336.8916,446.7058,1176.1675,6984.399,1730.037,19751.63,33342.156,27436.66
Non-OECD (BP),,2018,258.6427,395.85156,666.3936,1389.4932,7149.833,1854.732,20730.217,34221.418,27980.97
Non-OECD (BP),,2019,285.70352,453.46133,872.4707,1555.7704,7339.1265,2028.555,21032.814,34740.75,28314.105
Non-OECD (BP),,2020,315.6815,435.3095,1060.4,1736.1326,7518.2534,2070.8914,20869.639,34324.86,26505.91
Non-OECD (BP),,2021,352.69214,471.5319,1332.5226,2316.3667,7414.4873,2232.8447,22425.934,36224.883,27942.305
North America,,1965,13.332232,0,0,0,964.8363,11.285242,4467.994,3412.8337,7466.5464
North America,,1966,14.062007,0,0,0,1009.7169,17.009285,4818.548,3566.435,7833.952
North America,,1967,14.073571,0,0,0,1101.4307,23.407001,5073.1475,3502.8997,8160.8506
North America,,1968,15.546045,0,0,0,1115.7539,40.07652,5441.5024,3634.5938,8699.627
North America,,1969,16.22706,0,0,0,1243.1908,43.10152,5880.727,3642.3462,9124.702
North America,,1970,16.235903,0,0,0,1262.7922,68.06929,6213.8354,3624.5098,9575.995
North America,,1971,17.589413,0,0,0,1331.2632,125.92053,6418.5083,3432.4197,9905.831
North America,,1972,19.538979,0,0,0,1409.9368,182.02385,6532.8936,3556.749,10679.777
North America,,1973,21.157692,0,0,0,1449.1987,292.62476,6521.563,3812.2864,11345.548
North America,,1974,21.876265,0,0,0,1583.4342,382.12946,6325.49,3731.2559,11017.252
North America,,1975,21.3073,0,0,0,1551.3484,550.91565,5870.0596,3729.3577,10800.1875
North America,,1976,24.972755,0,0,0,1540.3916,620.2172,5978.472,4013.3452,11553.232
North America,,1977,26.41312,0,0,0,1377.9932,824.0985,5901.9336,4174.8345,12132.097
North America,,1978,27.776787,0,0,0,1593.6472,914.1128,5964.011,4084.0315,12456.7705
North America,,1979,29.438038,0,0,0,1624.7039,862.19257,6184.563,4426.2812,12294.895
North America,,1980,30.189117,0,0,0,1629.6384,857.9629,6086.5293,4579.549,11572.87
North America,,1981,31.566605,0,0,0,1652.9031,928.12775,5964.575,4716.7783,10935.064
North America,,1982,31.264048,0,0,0,1766.6985,953.3853,5650.994,4573.802,10349.139
North America,,1983,34.773598,0,0.0088611115,0.007972222,1853.2594,1015.1034,5337.409,4751.3354,10217.198
North America,,1984,40.658325,0,0.015666667,0.019388888,1889.3601,1126.7415,5702.6724,5111.6113,10544.773
North America,,1985,40.936893,0,0.031750277,0.020166667,1835.9255,1317.7589,5554.8896,5217.1445,10521.336
North America,,1986,45.25267,0,0.041911665,0.0154444445,1865.7493,1438.894,5210.829,5136.4907,10960.857
North America,,1987,50.73043,0,0.031353056,0.013527778,1753.8921,1579.0571,5500.998,5366.7544,11218.514
North America,,1988,50.96106,0,0.027166666,0.005547222,1656.271,1809.1299,5781.1523,5620.6733,11646.966
North America,,1989,58.42127,0,0.74850947,6.3113165,1750.0442,1807.2256,6129.262,5685.648,11753.944
North America,,1990,68.17216,0,1.0993811,8.337763,1814.7078,1936.9438,6131.631,5696.6265,11500.897
North America,,1991,71.761116,0,1.4201053,8.822681,1828.9548,2080.9946,6264.195,5635.022,11279.024
North America,,1992,77.145935,0,1.223893,8.802028,1758.6074,2086.3809,6480.3564,5677.2573,11491.751
North America,,1993,79.33348,0,1.4229653,9.160468,1862.385,2101.54,6665.276,5845.818,11580.811
North America,,1994,79.46938,0,1.5048937,10.508265,1799.0477,2228.784,6848.8213,5891.2637,11930.971
North America,,1995,77.80539,0,1.5474259,9.669331,1992.9617,2311.0186,7133.506,5960.485,11891.566
North America,,1996,79.7842,0,1.6359347,9.8825655,2173.228,2299.07,7271.089,6229.24,12302.804
North America,,1997,81.07455,0,1.613481,10.063433,2165.122,2139.8877,7331.801,6367.0786,12512.902
North America,,1998,81.80744,0,1.6019876,9.291985,2008.754,2239.9846,7236.2607,6449.968,12769.615
North America,,1999,82.72299,0,1.5929452,13.968126,2060.3066,2410.6543,7320.501,6428.91,13059.2295
North America,,2000,83.22052,0,1.6032294,17.660051,1963.8755,2480.2327,7643.1973,6721.992,13269.028
North America,,2001,84.05501,0,1.77116,21.153435,1679.1514,2520.7705,7330.982,6558.9297,13269.912
North America,,2002,89.12304,0,1.8494873,31.948946,1850.6332,2537.2437,7616.7695,6622.44,13277.146
North America,,2003,88.68377,0,1.8655795,35.016567,1821.7446,2473.4897,7517.033,6704.6772,13504.174
North America,,2004,90.0951,0,2.0864096,44.22449,1810.8866,2568.8403,7569.074,6730.0005,13996.505
North America,,2005,90.67904,0,2.2409236,56.362198,1886.1211,2542.5981,7535.2715,6845.5547,14003.797
North America,,2006,90.29784,0,2.4551342,83.93533,1910.3899,2557.8755,7533.9326,6751.0225,13867.042
North America,,2007,91.93277,0,3.2246459,107.96349,1810.6736,2583.4597,7969.5205,6841.3584,13860.284
North America,,2008,90.33461,0,4.779889,168.898,1882.3184,2571.933,8030.9844,6707.564,13070.061
North America,,2009,90.570625,0,6.2430086,229.18034,1868.7214,2521.4026,7940.4854,5903.345,12438.463
North America,,2010,93.57709,0,9.29437,293.80246,1798.2556,2517.871,8290.135,6254.8975,12645.73
North America,,2011,94.17426,0,15.011263,368.49515,2014.4623,2474.6533,8527.974,5924.9927,12471.006
North America,,2012,95.67842,0,27.946686,432.612,1888.0662,2401.6995,8846.604,5252.812,12273.223
North America,,2013,100.13608,0,48.765564,506.3545,1877.3025,2471.626,9142.066,5431.861,12376.568
North America,,2014,101.939384,0,86.364845,551.9234,1839.2598,2483.5234,9351.394,5410.1416,12382.559
North America,,2015,102.369354,0,115.669685,617.89417,1779.7871,2459.641,9579.755,4727.9634,12586.74
North America,,2016,102.689835,0,161.25333,727.3033,1825.2246,2464.5515,9578.896,4340.8594,12675.836
North America,,2017,102.834435,0,222.23146,799.0691,1931.9453,2448.5305,9578.893,4271.402,12710.408
North America,,2018,101.07689,0,270.11975,854.7449,1879.3359,2445.2698,10464.133,4050.2021,12978.331
North America,,2019,95.82292,0,318.21613,923.353,1825.3544,2437.6323,10783.879,3501.0525,12868.106
North America,,2020,91.942795,0,387.63336,1047.4756,1833.2543,2369.3237,10486.874,2809.5674,11174.986
North America,,2021,93.344765,0,483.60455,1156.3871,1766.9028,2317.5845,10557.095,3175.7515,12029.807
North America (BP),,1965,13.332232,0,0,0,963.75696,11.285242,4456.537,3412.2522,7235.743
North America (BP),,1966,14.062007,0,0,0,1008.49567,16.975235,4805.094,3565.8535,7595.5015
North America (BP),,1967,14.073571,0,0,0,1100.4785,23.299175,5058.3022,3502.3184,7912.177
North America (BP),,1968,15.546045,0,0,0,1114.7751,40.025444,5425.9277,3634.0125,8445.538
North America (BP),,1969,16.22706,0,0,0,1242.1499,43.10152,5865.0737,3641.765,8863.542
North America (BP),,1970,16.235903,0,0,0,1261.5532,68.06929,6194.672,3624.0447,9278.467
North America (BP),,1971,16.584414,0,0,0,1328.5369,125.92053,6399.786,3432.0361,9601.971
North America (BP),,1972,18.67298,0,0,0,1407.1897,182.02385,6513.539,3556.3652,10339.759
North America (BP),,1973,20.150692,0,0,0,1446.6707,292.62473,6502.885,3811.961,10981.134
North America (BP),,1974,20.867266,0,0,0,1580.9828,382.12946,6308.374,3730.907,10655.761
North America (BP),,1975,20.272303,0,0,0,1549.0686,550.9157,5854.5044,3728.9246,10457.271
North America (BP),,1976,23.850754,0,0,0,1536.9438,620.2172,5960.9224,4012.996,11201.72
North America (BP),,1977,25.197123,0,0,0,1375.5833,824.0985,5881.3916,4174.183,11765.751
North America (BP),,1978,26.408787,0,0,0,1590.2673,914.1128,5939.5527,4083.3801,12085.726
North America (BP),,1979,28.120037,0,0,0,1620.6204,862.19257,6159.1865,4425.735,11920.961
North America (BP),,1980,28.871117,0,0,0,1626.5219,857.9629,6057.8926,4578.9097,11158.744
North America (BP),,1981,30.239603,0,0,0,1647.4652,928.1277,5933.1475,4716.15,10516.988
North America (BP),,1982,29.84005,0,0,0,1763.0999,953.3853,5612.873,4572.6626,9982.074
North America (BP),,1983,33.2426,0,0.0088611115,0.007972222,1849.1906,1015.1034,5297.9233,4748.9907,9868.889
North America (BP),,1984,39.356327,0,0.015666667,0.019388888,1884.5284,1126.7415,5661.2715,5109.7085,10178.155
North America (BP),,1985,39.710896,0,0.031750277,0.020166667,1831.1294,1317.7589,5512.4194,5213.4126,10178.442
North America (BP),,1986,43.96067,0,0.041911665,0.015472222,1859.6726,1438.894,5167.3794,5133.5396,10622.742
North America (BP),,1987,49.39543,0,0.031353056,0.013527778,1747.2891,1579.0571,5454.856,5362.1255,10875.104
North America (BP),,1988,49.512062,0,0.027166666,0.0055555557,1648.982,1809.1299,5728.0923,5616.3125,11302.085
North America (BP),,1989,57.006268,0,0.74850947,6.3113294,1746.1853,1807.2256,6075.966,5681.6475,11392.401
North America (BP),,1990,66.537315,16.73274,1.0993936,8.337784,1810.9938,1936.944,6076.3887,5692.842,11139.722
North America (BP),,1991,70.36828,19.38873,1.4201025,8.822703,1825.1344,2080.9946,6208.344,5631.065,10927.086
North America (BP),,1992,75.645935,22.04472,1.2238891,8.80204,1754.7189,2086.3809,6426.458,5673.6226,11149.905
North America (BP),,1993,78.241486,25.75947,1.4229461,9.155397,1857.3434,2101.5403,6604.766,5842.0547,11238.941
North America (BP),,1994,78.30638,28.846283,1.504887,10.485271,1796.277,2228.784,6779.6396,5888.4307,11574.085
North America (BP),,1995,76.81739,30.942383,1.547433,9.646335,1989.6936,2311.0186,7059.251,5957.546,11532.766
North America (BP),,1996,78.53903,22.19422,1.6359128,9.86078,2168.886,2299.07,7187.263,6226.627,11929.057
North America (BP),,1997,79.87155,28.103718,1.6134608,10.03971,2161.603,2139.8877,7240.746,6364.2783,12124.248
North America (BP),,1998,80.742966,32.289337,1.6019922,9.265012,2003.5144,2239.9846,7144.154,6446.902,12367.441
North America (BP),,1999,81.48087,33.72841,1.59265,13.934313,2053.0918,2410.6543,7222.451,6425.333,12665.1875
North America (BP),,2000,81.85851,39.459698,1.6024922,17.543104,1959.2902,2480.2327,7535.247,6717.9116,12823.728
North America (BP),,2001,82.750084,41.780888,1.7683427,21.01219,1675.1161,2520.7705,7208.907,6554.113,12820.121
North America (BP),,2002,87.906525,49.37363,1.8456798,31.771132,1845.5902,2537.2437,7486.466,6609.8315,12822.691
North America (BP),,2003,87.69915,66.250565,1.8602667,34.828957,1815.369,2473.4897,7364.843,6688.2134,13054.272
North America (BP),,2004,89.011734,82.9857,2.0788112,43.94982,1804.287,2568.8403,7404.6943,6710.556,13543.776
North America (BP),,2005,89.89099,96.934944,2.218861,56.056786,1878.6655,2542.5984,7354.9707,6828.7314,13550.533
North America (BP),,2006,89.507706,134.6976,2.4340506,83.58598,1903.228,2557.8755,7319.3955,6730.314,13407.198
North America (BP),,2007,91.11054,175.01979,3.1963725,107.59998,1804.0369,2583.4597,7748.3613,6818.203,13413.534
North America (BP),,2008,89.4266,237.49054,4.740744,168.50749,1876.4598,2571.9333,7814.3164,6685.83,12637.837
North America (BP),,2009,89.64899,268.12964,6.1773686,228.64062,1862.5784,2521.4026,7725.2446,5882.201,12032.925
North America (BP),,2010,92.80545,308.2927,9.1582775,293.0224,1792.5173,2517.871,8058.101,6235.6455,12245.815
North America (BP),,2011,93.355865,339.17282,14.763269,367.52838,2008.5474,2474.6533,8295.701,5903.1245,12069.401
North America (BP),,2012,94.71085,345.0759,27.383219,431.15274,1881.5376,2401.6995,8612.001,5233.0806,11883.207
North America (BP),,2013,99.0234,378.08762,48.089138,503.8346,1870.6179,2471.6257,8902.586,5409.835,12001.042
North America (BP),,2014,101.002106,384.50778,85.49199,549.2248,1834.4514,2483.5234,9109.504,5386.394,12016.202
North America (BP),,2015,101.3556,399.97028,114.51437,614.9577,1776.1174,2459.641,9346.948,4705.6875,12204.856
North America (BP),,2016,101.69138,431.35788,159.832,724.39734,1820.1003,2464.5513,9371.183,4318.472,12279.949
North America (BP),,2017,101.77462,435.89606,220.40227,795.7386,1924.7556,2448.5305,9359.307,4250.95,12326.526
North America (BP),,2018,100.08296,431.39618,267.97263,851.01074,1872.8948,2445.2698,10249.308,4028.7266,12588.712
North America (BP),,2019,94.58003,443.46725,314.78836,918.56635,1821.0511,2437.6323,10559.576,3471.0532,12487.857
North America (BP),,2020,90.72715,403.677,382.84625,1041.8378,1828.5814,2369.3237,10288.965,2768.6562,10859.868
North America (BP),,2021,92.09221,438.54727,477.3504,1150.3499,1761.6998,2317.5845,10341.114,3134.1792,11682.295
North Macedonia,MKD,1965,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1966,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1967,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1968,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1969,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1970,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1971,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1972,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1973,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1974,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1975,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1976,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1977,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1978,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1979,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1980,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1981,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1982,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1983,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1984,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1985,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1986,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1987,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1988,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1989,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,1990,0,0,0,0,1.4518816,0,0,15.466761,12.740927
North Macedonia,MKD,1991,0,0,0,0,2.5075269,0,0,15.533598,11.406301
North Macedonia,MKD,1992,0,0,0,0,2.5075269,0,0,15.442489,12.286932
North Macedonia,MKD,1993,0,0,0,0,1.5435483,0,0,15.519188,13.216735
North Macedonia,MKD,1994,0,0,0,0,2.0551076,0,0,16.120728,10.265979
North Macedonia,MKD,1995,0,0,0,0,2.3685484,0,0,16.627272,9.655315
North Macedonia,MKD,1996,0,0,0,0,2.5134408,0,0,16.087616,14.679261
North Macedonia,MKD,1997,0,0,0,0,2.6612902,0,0,15.046836,12.305494
North Macedonia,MKD,1998,0,0,0,0,3.2024195,0,0.1915,19.455257,11.074813
North Macedonia,MKD,1999,0,0,0,0,4.107258,0,0.354275,16.96689,11.07554
North Macedonia,MKD,2000,0,0,0,0,3.4596775,0,0.5745,15.544995,11.268543
North Macedonia,MKD,2001,0,0,0,0,1.8390553,0,0.766,17.187988,9.231523
North Macedonia,MKD,2002,0,0,0,0,2.2095578,0,0.78515,14.942584,10.424203
North Macedonia,MKD,2003,0,0,0,0,3.9847705,0,0.698975,17.205458,10.086403
North Macedonia,MKD,2004,0,0,0,0,4.270608,0,0.68,16.350151,10.276315
North Macedonia,MKD,2005,0,0,0,0,4.272213,0,0.7270144,16.966042,10.5815735
North Macedonia,MKD,2006,0,0,0,0,4.6949177,0,0.7785819,16.486874,11.128956
North Macedonia,MKD,2007,0,0,0,0,2.8558972,0,0.9934347,16.917696,12.073595
North Macedonia,MKD,2008,0,0,0,0,2.3604488,0,1.1295522,17.337875,10.888534
North Macedonia,MKD,2009,0,0,0,0,3.5467443,0,0.74840224,15.550031,11.392992
North Macedonia,MKD,2010,0,0,0.000072222225,0,6.747432,0,1.1085367,15.057268,10.972304
North Macedonia,MKD,2011,0,0,0.0032222222,0,3.953152,0,1.2825214,17.196571,11.368758
North Macedonia,MKD,2012,0,0,0.007777778,0,2.8543546,0,1.3308442,16.186949,10.987784
North Macedonia,MKD,2013,0,0,0.024666667,0,4.316972,0,1.5065967,13.540367,10.724036
North Macedonia,MKD,2014,0,0,0.038962223,0.19135167,3.268936,0,1.2925,12.5287895,10.640195
North Macedonia,MKD,2015,0.020219,0,0.06086111,0.32522222,5.022913,0,1.3019552,11.296521,11.40745
North Macedonia,MKD,2016,0.036033,0,0.06344584,0.29309,5.0792637,0,2.0470345,10.188275,12.80281
North Macedonia,MKD,2017,0.051551,0,0.063208334,0.29401943,2.9547746,0,2.6348536,11.135891,12.185036
North Macedonia,MKD,2018,0.05405,0,0.060290832,0.25752974,4.739471,0,2.429893,10.049073,11.692508
North Macedonia,MKD,2019,0.055103,0,0.06122583,0.26835778,3.0674126,0,2.837888,11.909486,12.734197
North Macedonia,MKD,2020,0.057298,0,0.061815,0.30697387,3.354147,0,3.241106,8.174519,11.72416
North Macedonia,MKD,2021,0.053818,0,0.06618361,0.27039695,3.7984283,0,4.086713,7.0411544,13.6191635
Norway,NOR,1965,0,0,0,0,146.22903,0,0,8.877423,60.31652
Norway,NOR,1966,0,0,0,0,144.13548,0,0,8.17368,68.08451
Norway,NOR,1967,0,0,0,0,157.61049,0,0,8.581207,70.49037
Norway,NOR,1968,0,0,0,0,178.02554,0,0,8.734723,78.40632
Norway,NOR,1969,0,0,0,0,169.64543,0,0,9.731426,86.189644
Norway,NOR,1970,0,0,0,0,170.93764,0,0,9.94044,97.02359
Norway,NOR,1971,0,0,0,0,187.01479,0,0,9.348031,96.0008
Norway,NOR,1972,0,0,0,0,199.35135,0,0,10.149792,100.552246
Norway,NOR,1973,0,0,0,0,215.46693,0,0,10.911312,102.16669
Norway,NOR,1974,0,0,0,0,226.4965,0,0,12.097107,92.95792
Norway,NOR,1975,0,0,0,0,228.66399,0,0,11.502116,96.23275
Norway,NOR,1976,0,0,0,0,242.275,0,0,11.097846,106.44093
Norway,NOR,1977,0,0,0,0,212.96828,0,3.98909,9.555488,104.85937
Norway,NOR,1978,0,0,0,0,238.64677,0,6.69888,9.847889,116.656334
Norway,NOR,1979,0,0,0,0,262.27902,0,7.65254,12.263672,116.01387
Norway,NOR,1980,0,0,0,0,247.24274,0,8.22241,11.352113,112.084496
Norway,NOR,1981,0,0,0,0,274.50912,0,10.10647,11.372373,104.18351
Norway,NOR,1982,0,0,0,0,273.51855,0,10.90894,10.937643,100.11227
Norway,NOR,1983,0,0,0,0,312.51828,0,12.28128,11.65219,98.31226
Norway,NOR,1984,0,0,0,0,313.15402,0,11.81608,13.066398,102.18023
Norway,NOR,1985,0.005,0,0,0,302.74542,0,12.45573,13.013133,107.2148
Norway,NOR,1986,0.026,0,0,0,284.46533,0,13.7234,11.597308,114.97386
Norway,NOR,1987,0.021,0,0,0,305.37714,0,15.10737,11.204191,114.59487
Norway,NOR,1988,0.027,0,0,0,321.88898,0,19.02668,11.5019655,107.59319
Norway,NOR,1989,0.029,0,0,0,350.1075,0,21.07356,10.077325,108.836784
Norway,NOR,1990,0.213,0,0,0,358.22446,0,22.31797,9.437522,104.7378
Norway,NOR,1991,0.209,0,0,0,325.66504,0,25.14406,8.399317,96.91612
Norway,NOR,1992,0.227,0,0,0,344.9949,0,27.06301,8.438347,99.84341
Norway,NOR,1993,0.243,0,0,0,352.5707,0,28.47024,9.125279,105.488945
Norway,NOR,1994,0.27,0,0,0,330.12714,0,30.56364,10.288382,107.63432
Norway,NOR,1995,0.289,0,0,0,359.3629,0,30.85439,11.232915,106.417885
Norway,NOR,1996,0.303,0,0,0,307.1188,0,33.4944,11.170466,113.9596
Norway,NOR,1997,0.241,0,0,0,324.6035,0,38.68138,11.0845995,115.51259
Norway,NOR,1998,0.27,0,0,0,342.13254,0,39.50711,12.029132,115.735176
Norway,NOR,1999,0.273,0,0,0.04221389,359.13226,0,37.73935,11.271945,114.740845
Norway,NOR,2000,0.256,0,0.015666667,0.089298055,419.3543,0,42.36809,11.5451565,106.31958
Norway,NOR,2001,0.255,0,0.015583334,0.084485,353.89474,0,39.26288,10.288382,120.64126
Norway,NOR,2002,0.25,0,0.015472222,0.113551386,377.61545,0,41.90289,8.922322,116.79222
Norway,NOR,2003,0.33,0,0.017972222,0.63743556,305.9051,0,45.14766,8.711558,120.55917
Norway,NOR,2004,0.359,0,0.017861111,0.7478433,313.469,0,47.74115,9.83563,117.993256
Norway,NOR,2005,0.333,0,0.01775,1.4518367,388.53088,0,43.69921,8.399317,117.614784
Norway,NOR,2006,0.388,0,0.020194445,1.8096775,339.6531,0,43.31641,7.20499,120.29048
Norway,NOR,2007,0.386,0,0.020083332,2.5222378,377.9285,0,41.761116,7.9231467,119.56425
Norway,NOR,2008,0.397,0,0.020805556,2.565583,390.7217,0,42.99499,8.165134,117.87446
Norway,NOR,2009,0.227,0,0.0215,2.7284796,349.87933,0,41.293125,6.5,119.02105
Norway,NOR,2010,0.344,0,0.022472221,2.439734,324.04883,0,40.972107,8.861111,121.60488
Norway,NOR,2011,0.339,0,0.023444444,3.5393538,331.8413,0,40.324013,9.833333,119.485565
Norway,NOR,2012,0.326,0,0.024416666,4.244516,388.63644,0,40.082134,9.527778,116.85442
Norway,NOR,2013,0.396,0,0.026722223,5.1265106,349.2732,0,39.740955,9.027778,120.905174
Norway,NOR,2014,0.258,0,0.031425554,6.00607,366.9175,0,42.58748,9.888889,114.895226
Norway,NOR,2015,0.256,0,0.036085833,6.7728257,369.7505,0,45.26379,8.862735,114.84809
Norway,NOR,2016,0.233,0,0.06371361,5.663921,381.25833,0,43.68526,9.100231,111.0213
Norway,NOR,2017,0.21,0,0.10634778,7.5953226,377.78348,0,45.85162,9.513363,110.461266
Norway,NOR,2018,0.204168,0,0.16106139,10.257484,367.73297,0,44.291695,9.290532,113.58778
Norway,NOR,2019,0.253005,0,0.27682972,14.563747,329.8814,0,45.652454,9.07454,109.58121
Norway,NOR,2020,0.25388268,0,0.36883193,26.029152,369.53464,0,44.070232,8.9766035,104.85246
Norway,NOR,2021,0.253189,0,0.51554585,30.790531,374.42194,0,42.83783,9.1472,105.0085
OECD (BP),,1965,17.985231,0,0,0,2122.2134,67.189964,4725.3267,10163.5205,13424.159
OECD (BP),,1966,19.806007,0,0,0,2243.8088,91.81469,5113.34,10118.503,14429.5205
OECD (BP),,1967,19.98657,0,0,0,2303.2373,109.85189,5435.9927,9929.294,15489.072
